State & Year,State,Year,Total_Population,Population Less Than 18,White,Black,Native,Asian,Hispanic,Others,Annual median household income,Mother Participation in Labor Force,Percentage of married-couple households with children under 18,Public_Enrollment,Public_rate,Public_Estimate,Private_Enrollment,Private_rate,Private_Estimate,Private/Public_ratio,Buddhist,Catholic,Evangelical Protestant,Hindu,Historically Black Protestant,Jehovah's Witness,Jewish,Mainline Protestant,Mormon,Muslim,Orthodox Christian,Other Christian,Other Faiths,Other World Religions,Unaffiliated (religious "nones"),Don't know,Sample size,Number Hospitals,Staffed Beds,Total Discharges,Patient Days,Gross Patient Revenue ($000)
"New Hampshire, 1995",New Hampshire,1995,1145604,298246,96.94%,0.58%,0.18%,1.01%,1.29%,,39171,,,,0.67016276,199873.3625,,0.102752245,30645.446,0.153324313,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 1996",New Hampshire,1996,1160768,300161,96.77%,0.61%,0.18%,1.08%,1.36%,,39016,,,,0.670927451,201386.2548,,0.102752245,30842.21655,0.153149561,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 1997",New Hampshire,1997,1173239,302834,96.65%,0.62%,0.18%,1.11%,1.44%,,40854,,,,0.671309797,203295.4312,,0.102752245,31116.8733,0.153062335,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 1998",New Hampshire,1998,1185823,307292,96.52%,0.61%,0.19%,1.16%,1.51%,,42511,,,,0.67150097,206346.8761,,0.102752245,31574.94281,0.153018759,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 1999",New Hampshire,1999,1201134,308423,96.31%,0.64%,0.20%,1.22%,1.63%,,44891,,,,0.671596557,207135.8248,,0.102752245,31691.1556,0.15299698,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2000",New Hampshire,2000,1239882,310352,95.28%,0.70%,0.25%,1.32%,1.67%,0.78%,48928,,,208461,0.671692143,208461,,0.102752245,31889.36468,0.152975207,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2001",New Hampshire,2001,1255517,311877,94.87%,0.76%,0.26%,1.46%,1.84%,0.83%,51331,,,,0.676977369,211133.6709,,0.102752245,32046.06185,0.151780915,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2002",New Hampshire,2002,1269089,312743,94.49%,0.80%,0.26%,1.58%,1.99%,0.89%,53549,,,,0.679619982,212546.392,,0.102752245,32135.04529,0.151190735,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2003",New Hampshire,2003,1279840,311412,94.18%,0.84%,0.26%,1.68%,2.11%,0.93%,55166,,,,0.680941288,212053.2884,,0.102752245,31998.28206,0.150897363,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2004",New Hampshire,2004,1290121,309243,93.89%,0.88%,0.26%,1.76%,2.23%,0.98%,61443.65853,,,,0.681601941,210780.6292,,0.102752245,31775.41244,0.150751103,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2005",New Hampshire,2005,1298492,307403,93.59%,0.92%,0.26%,1.87%,2.34%,1.03%,61443.65853,,,,0.681932268,209628.025,,0.102752245,31586.34831,0.15067808,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2006",New Hampshire,2006,1308389,305169,93.30%,0.96%,0.26%,1.93%,2.47%,1.09%,65652.00696,,,,0.682097431,208154.991,,0.102752245,31356.79979,0.150641595,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2007",New Hampshire,2007,1312540,300918,93.05%,0.99%,0.25%,2.01%,2.57%,1.14%,63941.97038,,,,0.682180013,205280.2452,30920,0.102752245,30920,0.150623359,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2008",New Hampshire,2008,1315906,296029,92.78%,1.02%,0.25%,2.08%,2.68%,1.20%,67508.39768,,,,0.682221304,201957.2904,,0.096880678,28679.49023,0.1420077,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2009",New Hampshire,2009,1316102,290850,92.56%,1.04%,0.25%,2.15%,2.76%,1.25%,66654.02153,,,,0.682241949,198430.0709,26470,0.091009111,26470,0.13339712,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2010",New Hampshire,2010,1316807,285927,92.42%,1.05%,0.24%,2.18%,2.82%,1.30%,61042,72.7%,72.09%,,0.682252272,195074.3454,,0.094123321,26912.39866,0.137959703,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2011",New Hampshire,2011,1320444,281270,92.08%,1.11%,0.23%,2.32%,2.93%,1.33%,62647,70.1%,71.28%,191900,0.682262595,191900,27350,0.09723753,27350,0.142522147,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2012",New Hampshire,2012,1324677,276393,91.75%,1.16%,0.23%,2.45%,3.05%,1.36%,63280,70.7%,70.14%,188974,0.683714855,188974,,0.09771824,27008.63752,0.142922505,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2013",New Hampshire,2013,1327272,271897,91.48%,1.18%,0.23%,2.56%,3.16%,1.39%,64230,71.3%,70.50%,186310,0.685222713,186310,26700,0.09819895,26700,0.143309538,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2014",New Hampshire,2014,1334257,267940,91.22%,1.21%,0.23%,2.66%,3.27%,1.41%,66532,69.3%,68.65%,184670,0.689221467,184670,,0.096895355,25962.14138,0.140586676,< 1%,0.26,0.13,< 1%,0.01,0.02,0.02,0.16,0.01,< 1%,< 1%,< 1%,0.03,< 1%,0.36,< 1%,303,,,,,
"New Hampshire, 2015",New Hampshire,2015,1337480,264981,90.88%,1.25%,0.23%,2.78%,3.41%,1.45%,70303,74.5%,71.19%,182425,0.688445587,182425,25330,0.095591759,25330,0.138851583,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2016",New Hampshire,2016,1343694,262699,90.53%,1.31%,0.23%,2.87%,3.57%,1.49%,70936,81.5%,70.55%,180888,0.688575137,180888,,0.110156006,28937.87264,0.159976741,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2017",New Hampshire,2017,1350395,260503,90.24%,1.36%,0.23%,2.91%,3.74%,1.52%,73381,78.5%,71.00%,179433,0.688794371,179433,32490,0.124720253,32490,0.181070372,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2018",New Hampshire,2018,1355064,258045,89.96%,1.42%,0.24%,2.93%,3.90%,1.55%,74991,79.2%,71.07%,178515,0.691797942,178515,,0.124720253,32183.43762,0.18028422,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2019",New Hampshire,2019,1360783,255785,89.67%,1.48%,0.24%,2.98%,4.05%,1.58%,77933,79.8%,71.37%,177351,0.693359658,177351,,0.124720253,31901.56985,0.17987815,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2020",New Hampshire,2020,1366275,259269,89.43%,1.51%,0.24%,3.01%,4.21%,1.60%,,,,169027,0.651936792,169027,,0.124720253,32336.09521,0.191307278,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2021",New Hampshire,2021,,257430,88.87%,2.10%,0.83%,3.53%,4.66%,,88465,78.5%,72.42%,170005,0.660393117,170005,,0.124720253,32106.73466,0.18885759,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2022",New Hampshire,2022,,255302,88.53%,2.17%,0.84%,3.60%,4.86%,,89992,78.0%,72.90%,168909,0.661604688,168909,,0.124720253,31841.32997,0.188511743,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2023",New Hampshire,2023,,252050,88.35%,2.21%,0.84%,3.60%,5.00%,,,,73.65%,,0.661604688,166757.4616,,0.124720253,31435.7397,0.188511743,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire, 2024",New Hampshire,2024,,,,,,,,,,,,,0.661604688,,,0.124720253,,,,,,,,,,,,,,,,,,,,14,2379,102426,539577,18674403
"New Jersey, 1990",New Jersey,1990,7757158,1818187,73.81%,12.87%,0.16%,3.46%,9.71%,,,,,1089646,0.599303592,1089646,,0.121112967,220206.0225,0.202089507,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1991",New Jersey,1991,7784269,1849605,73.20%,12.97%,0.16%,3.65%,10.01%,,,,,,0.614031238,1135715.247,,0.121112967,224011.1497,0.197242355,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1992",New Jersey,1992,7827770,1890108,72.55%,13.08%,0.16%,3.88%,10.33%,,,,,,0.62139506,1174503.775,,0.121112967,228916.5882,0.19490494,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1993",New Jersey,1993,7874891,1928623,71.91%,13.13%,0.17%,4.12%,10.68%,,42714,,,,0.625076972,1205537.825,,0.121112967,233581.2541,0.193756885,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1994",New Jersey,1994,7918796,1968232,71.33%,13.17%,0.17%,4.34%,10.99%,,43478,,,,0.626917928,1233919.927,,0.121112967,238378.4176,0.193187915,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1995",New Jersey,1995,7965523,1997187,70.77%,13.19%,0.18%,4.56%,11.31%,,43924,,,,0.627838405,1253910.702,,0.121112967,241885.2436,0.192904681,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1996",New Jersey,1996,8009624,2016502,70.17%,13.21%,0.18%,4.80%,11.65%,,45817,,,,0.628298644,1266965.473,,0.121112967,244224.5406,0.192763375,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1997",New Jersey,1997,8054178,2028349,69.53%,13.24%,0.18%,5.06%,12.00%,,47612,,,,0.628528764,1274875.69,,0.121112967,245659.3659,0.1926928,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1998",New Jersey,1998,8095542,2042080,68.94%,13.28%,0.18%,5.30%,12.32%,,49303,,,,0.628643824,1283740.979,,0.121112967,247322.368,0.192657531,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 1999",New Jersey,1999,8143412,2066678,68.38%,13.29%,0.18%,5.54%,12.61%,,50234,,,,0.628701353,1299323.256,,0.121112967,250301.5048,0.192639902,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2000",New Jersey,2000,8430621,2088885,66.44%,13.27%,0.20%,5.85%,13.39%,0.87%,51032,,,1313405,0.628758883,1313405,,0.121112967,252991.0605,0.192622276,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2001",New Jersey,2001,8492671,2102838,65.69%,13.24%,0.20%,6.16%,13.82%,0.92%,51771,,,,0.645588518,1357568.067,,0.121112967,254680.9497,0.187600869,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2002",New Jersey,2002,8552643,2116591,64.96%,13.20%,0.20%,6.45%,14.25%,0.96%,53266,,,,0.654003335,1384257.572,,0.121112967,256346.6163,0.185187079,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2003",New Jersey,2003,8601402,2126014,64.24%,13.17%,0.20%,6.72%,14.69%,1.00%,55221,,,,0.658210743,1399365.255,,0.121112967,257487.8638,0.184003328,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2004",New Jersey,2004,8634561,2129051,63.56%,13.13%,0.21%,6.97%,15.11%,1.05%,63988.61291,,,,0.660314448,1405843.135,,0.121112967,257855.6839,0.183417109,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2005",New Jersey,2005,8651974,2121878,62.88%,13.09%,0.21%,7.24%,15.53%,1.09%,63988.61291,,,,0.6613663,1403338.601,,0.121112967,256986.9406,0.183125398,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2006",New Jersey,2006,8661679,2106403,62.22%,13.05%,0.21%,7.48%,15.94%,1.13%,65248.87574,,,,0.661892226,1394211.77,,0.121112967,255112.7174,0.182979891,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2007",New Jersey,2007,8677885,2091023,61.54%,13.01%,0.21%,7.73%,16.36%,1.18%,65933.33482,,,,0.662155189,1384581.73,253250,0.121112967,253250,0.182907224,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2008",New Jersey,2008,8711090,2076366,60.85%,12.96%,0.21%,7.98%,16.81%,1.22%,66939.31703,,,,0.66228667,1375149.525,,0.116635614,242178.2235,0.176110466,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2009",New Jersey,2009,8755602,2068684,60.12%,12.93%,0.21%,8.19%,17.31%,1.27%,64143.21405,,,,0.662352411,1370197.835,232020,0.112158261,232020,0.169333212,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2010",New Jersey,2010,8799451,2061705,59.46%,12.92%,0.21%,8.37%,17.77%,1.31%,67681,66.4%,72.52%,,0.662385282,1365643.047,,0.107409992,221447.7178,0.162156369,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2011",New Jersey,2011,8828552,2047696,58.85%,12.90%,0.18%,8.58%,18.15%,1.34%,67458,68.8%,70.62%,1356431,0.662418152,1356431,210220,0.102661723,210220,0.154980239,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2012",New Jersey,2012,8845671,2028922,58.32%,12.91%,0.18%,8.75%,18.46%,1.38%,69667,69.2%,71.40%,1372203,0.676321219,1372203,,0.103807594,210617.512,0.153488596,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2013",New Jersey,2013,8857821,2011844,57.80%,12.92%,0.18%,8.92%,18.78%,1.41%,70165,69.1%,71.45%,1370295,0.681113943,1370295,211150,0.104953466,211150,0.154090907,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2014",New Jersey,2014,8867277,1999006,57.27%,12.94%,0.18%,9.07%,19.10%,1.44%,71919,68.4%,71.01%,1400579,0.700637717,1400579,,0.106179549,212253.5558,0.151547007,< 1%,0.34,0.13,0.03,0.06,0.01,0.06,0.12,0.01,0.03,0.01,< 1%,0.01,0.01,0.18,0.01,886,,,,,
"New Jersey, 2015",New Jersey,2015,8870312,1984719,56.73%,12.94%,0.18%,9.27%,19.41%,1.47%,72222,72.0%,71.94%,1408845,0.709846079,1408845,213170,0.107405633,213170,0.151308341,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2016",New Jersey,2016,8873584,1972369,56.19%,12.93%,0.19%,9.46%,19.74%,1.50%,76126,71.4%,72.10%,1410421,0.715089823,1410421,,0.108383759,213772.7654,0.151566635,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2017",New Jersey,2017,8888147,1964487,55.60%,12.92%,0.19%,9.68%,20.09%,1.53%,80088,72.1%,72.66%,1408102,0.716778477,1408102,214840,0.109361884,214840,0.152574174,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2018",New Jersey,2018,8891730,1954045,55.09%,12.91%,0.19%,9.81%,20.44%,1.56%,81740,72.8%,73.21%,1400069,0.716497829,1400069,,0.109361884,213698.0432,0.152633937,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2019",New Jersey,2019,8891258,1943575,54.59%,12.94%,0.19%,9.93%,20.77%,1.59%,85751,76.5%,73.08%,1411917,0.726453571,1411917,,0.109361884,212553.0243,0.150542152,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2020",New Jersey,2020,8882371,2050818,54.08%,12.98%,0.19%,10.03%,21.11%,1.61%,,,,1373960,0.669957061,1373960,,0.109361884,224281.3208,0.163237155,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2021",New Jersey,2021,,2030637,53.17%,13.48%,0.57%,10.62%,22.17%,,89296,75.3%,73.06%,1372381,0.67583768,1372381,,0.109361884,222074.2886,0.16181679,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2022",New Jersey,2022,,2017711,52.62%,13.51%,0.57%,10.74%,22.56%,,96346,78.6%,72.52%,1383830,0.68584153,1383830,,0.109361884,220660.6769,0.159456492,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2023",New Jersey,2023,,2010290,52.05%,13.53%,0.57%,10.90%,22.94%,,,,71.28%,,0.68584153,1378740.37,,0.109361884,219849.1024,0.159456492,,,,,,,,,,,,,,,,,,,,,,
"New Jersey, 2024",New Jersey,2024,,,,,,,,,,,,,0.68584153,,,0.109361884,,,,,,,,,,,,,,,,,,,,76,20167,849884,4370101,156288649
"New Mexico, 1990",New Mexico,1990,1519933,453538,50.48%,1.84%,8.46%,0.84%,38.39%,,,,,301881,0.665613466,301881,,0.053643914,24329.55333,0.080593192,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1991",New Mexico,1991,1547115,461811,50.19%,1.85%,8.56%,0.87%,38.53%,,,,,,0.647986647,299247.3613,,0.053643914,24773.34943,0.082785523,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1992",New Mexico,1992,1580750,473176,49.82%,1.87%,8.60%,0.91%,38.81%,,,,,,0.639173237,302441.4357,,0.053643914,25383.01251,0.083927034,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1993",New Mexico,1993,1614937,487742,49.71%,1.86%,8.57%,0.94%,38.92%,,28221,,,,0.634766533,309602.2981,,0.053643914,26164.38976,0.084509676,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1994",New Mexico,1994,1653329,497542,49.65%,1.85%,8.53%,0.98%,38.99%,,27667,,,,0.63256318,314726.7498,,0.053643914,26690.10011,0.084804041,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1995",New Mexico,1995,1682417,504558,49.48%,1.84%,8.45%,1.01%,39.22%,,25991,,,,0.631461504,318608.9535,,0.053643914,27066.46581,0.084951994,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1996",New Mexico,1996,1706151,508100,49.05%,1.85%,8.48%,1.04%,39.59%,,26776,,,,0.630910666,320565.7093,,0.053643914,27256.47255,0.085026164,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1997",New Mexico,1997,1722939,514500,48.61%,1.86%,8.51%,1.07%,39.95%,,27707,,,,0.630635247,324461.8345,,0.053643914,27599.7936,0.085063298,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1998",New Mexico,1998,1733535,512801,48.01%,1.83%,8.72%,1.12%,40.32%,,29386,,,,0.630497537,323319.7676,,0.053643914,27508.65259,0.085081877,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 1999",New Mexico,1999,1739844,511135,47.46%,1.83%,8.84%,1.15%,40.72%,,31981,,,,0.630428683,322234.1646,,0.053643914,27419.28183,0.085091169,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2000",New Mexico,2000,1821204,508132,44.98%,1.70%,15.54%,1.04%,42.28%,1.03%,35254,,,320306,0.630359828,320306,,0.053643914,27258.18916,0.085100464,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2001",New Mexico,2001,1831690,503404,44.34%,1.72%,15.83%,1.05%,42.78%,1.06%,33124,,,,0.64107737,322720.9124,,0.053643914,27004.56074,0.083677753,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2002",New Mexico,2002,1855309,502779,43.87%,1.73%,15.91%,1.09%,43.17%,1.10%,35251,,,,0.646436141,325014.5167,,0.053643914,26971.03329,0.082984088,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2003",New Mexico,2003,1877574,500777,43.45%,1.73%,15.99%,1.12%,43.54%,1.13%,35265,,,,0.649115527,325062.1262,,0.053643914,26863.63817,0.082641551,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2004",New Mexico,2004,1903808,501184,43.11%,1.75%,15.99%,1.16%,43.84%,1.16%,42395.99029,,,,0.65045522,325997.7488,,0.053643914,26885.47125,0.08247134,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2005",New Mexico,2005,1932274,502612,42.77%,1.75%,15.94%,1.19%,44.20%,1.19%,42395.99029,,,,0.651125066,327263.2717,,0.053643914,26962.07476,0.082386498,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2006",New Mexico,2006,1962137,505125,42.44%,1.75%,15.85%,1.22%,44.58%,1.22%,42759.77296,,,,0.651459989,329068.7271,,0.053643914,27096.88191,0.082344142,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2007",New Mexico,2007,1990070,508725,41.99%,1.75%,15.86%,1.24%,45.05%,1.25%,42294.86719,,,,0.651627451,331499.1749,27290,0.053643914,27290,0.08232298,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2008",New Mexico,2008,2010662,511214,41.45%,1.73%,15.97%,1.26%,45.59%,1.28%,43635.8396,,,,0.651711182,333163.88,,0.049839785,25478.79597,0.076475265,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2009",New Mexico,2009,2036802,515470,40.98%,1.74%,16.04%,1.28%,46.03%,1.32%,43789.91245,,,,0.651753047,335959.1432,23730,0.046035657,23730,0.070633589,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2010",New Mexico,2010,2064614,518534,40.57%,1.74%,16.05%,1.30%,46.44%,1.36%,42090,61.9%,61.50%,,0.65177398,337966.9688,,0.044935997,23300.84211,0.06894414,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2011",New Mexico,2011,2080707,517379,40.11%,1.75%,8.61%,1.36%,46.80%,1.38%,41963,65.5%,60.22%,337225,0.651794912,337225,22680,0.043836337,22680,0.0672548,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2012",New Mexico,2012,2087715,513551,39.65%,1.75%,8.63%,1.39%,47.18%,1.40%,42558,64.9%,59.01%,338220,0.65859087,338220,,0.043264719,22218.63945,0.065692861,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2013",New Mexico,2013,2092833,509450,39.11%,1.76%,8.67%,1.44%,47.60%,1.43%,43872,63.3%,59.61%,339244,0.665902444,339244,21750,0.0426931,21750,0.064113146,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2014",New Mexico,2014,2090236,504036,38.64%,1.78%,8.73%,1.45%,47.96%,1.44%,44803,61.2%,60.35%,340365,0.675279147,340365,,0.043601654,21976.80325,0.064568341,0.01,0.34,0.23,< 1%,0.01,0.01,< 1%,0.14,0.02,< 1%,< 1%,< 1%,0.02,< 1%,0.21,< 1%,312,,,,,
"New Mexico, 2015",New Mexico,2015,2090071,499436,38.14%,1.80%,8.80%,1.49%,48.33%,1.45%,45382,64.6%,61.35%,335694,0.672146181,335694,22230,0.044510208,22230,0.066221023,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2016",New Mexico,2016,2092555,495036,37.77%,1.81%,8.81%,1.51%,48.62%,1.47%,46748,67.2%,61.01%,336263,0.67926979,336263,,0.022255104,11017.07754,0.032763276,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2017",New Mexico,2017,2092844,489049,37.40%,1.83%,8.85%,1.52%,48.91%,1.50%,46744,67.0%,58.77%,334345,0.6836636,334345,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2018",New Mexico,2018,2093754,482442,36.98%,1.85%,8.79%,1.54%,49.32%,1.51%,47169,62.7%,60.16%,333537,0.691351499,333537,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2019",New Mexico,2019,2099634,477209,36.69%,1.90%,8.79%,1.58%,49.50%,1.55%,51945,69.3%,57.39%,331206,0.694048101,331206,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2020",New Mexico,2020,2106319,476634,36.42%,1.92%,8.79%,1.62%,49.66%,1.58%,,,,316840,0.664744857,316840,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2021",New Mexico,2021,,468006,37.80%,2.51%,9.64%,2.17%,47.89%,,53992,72.3%,58.65%,316785,0.676882348,316785,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2022",New Mexico,2022,,460068,37.44%,2.54%,9.63%,2.23%,48.15%,,59726,73.8%,57.67%,315023,0.684731388,315023,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2023",New Mexico,2023,,451347,37.15%,2.60%,9.62%,2.28%,48.36%,,,,56.88%,,0.684731388,309051.4576,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, 2024",New Mexico,2024,,,,,,,,,,,,,0.684731388,,,0,,,,,,,,,,,,,,,,,,,,34,3960,155990,788532,22303407
"New York, 1990",New York,1990,18002855,4281643,69.23%,14.34%,0.28%,3.77%,12.38%,,,,,2598337,0.606855125,2598337,,0.117627749,503640.0263,0.19383168,,,,,,,,,,,,,,,,,,,,,,
"New York, 1991",New York,1991,18029532,4372727,68.76%,14.39%,0.28%,3.97%,12.59%,,,,,,0.610869213,2671164.303,,0.117627749,514354.0322,0.192557991,,,,,,,,,,,,,,,,,,,,,,
"New York, 1992",New York,1992,18082032,4465539,68.29%,14.42%,0.29%,4.17%,12.83%,,,,,,0.612876257,2736822.83,,0.117627749,525271.2988,0.191927403,,,,,,,,,,,,,,,,,,,,,,
"New York, 1993",New York,1993,18140894,4538171,67.80%,14.45%,0.29%,4.35%,13.11%,,33430,,,,0.613879779,2785891.412,,0.117627749,533814.8374,0.191613656,,,,,,,,,,,,,,,,,,,,,,
"New York, 1994",New York,1994,18156652,4605284,67.32%,14.49%,0.29%,4.50%,13.40%,,32803,,,,0.61438154,2829401.478,,0.117627749,541709.1885,0.191457166,,,,,,,,,,,,,,,,,,,,,,
"New York, 1995",New York,1995,18150928,4648419,66.83%,14.52%,0.29%,4.67%,13.69%,,33028,,,,0.614632421,2857069.023,,0.117627749,546783.0615,0.191379017,,,,,,,,,,,,,,,,,,,,,,
"New York, 1996",New York,1996,18143805,4667647,66.37%,14.53%,0.29%,4.86%,13.94%,,34395,,,,0.614757861,2869472.686,,0.117627749,549044.8078,0.191339967,,,,,,,,,,,,,,,,,,,,,,
"New York, 1997",New York,1997,18143184,4670787,65.90%,14.55%,0.30%,5.05%,14.21%,,35601,,,,0.614820581,2871695.978,,0.117627749,549414.1589,0.191320447,,,,,,,,,,,,,,,,,,,,,,
"New York, 1998",New York,1998,18159175,4652140,65.50%,14.57%,0.30%,5.21%,14.41%,,36845,,,,0.614851941,2860377.31,,0.117627749,547220.7543,0.191310689,,,,,,,,,,,,,,,,,,,,,,
"New York, 1999",New York,1999,18196601,4672587,65.13%,14.57%,0.30%,5.38%,14.62%,,38479,,,,0.614867621,2873022.454,,0.117627749,549625.8889,0.19130581,,,,,,,,,,,,,,,,,,,,,,
"New York, 2000",New York,2000,19001780,4687374,62.44%,15.24%,0.40%,5.77%,15.23%,0.98%,41605,,,2882188,0.614883301,2882188,,0.117627749,551365.2504,0.191300932,,,,,,,,,,,,,,,,,,,,,,
"New York, 2001",New York,2001,19082838,4672425,62.04%,15.17%,0.40%,5.96%,15.47%,1.02%,42114,,,,0.622209466,2907227.066,,0.117627749,549606.8332,0.189048472,,,,,,,,,,,,,,,,,,,,,,
"New York, 2002",New York,2002,19137800,4652232,61.63%,15.11%,0.40%,6.14%,15.71%,1.07%,42432,,,,0.625872549,2911704.299,,0.117627749,547231.5761,0.187942016,,,,,,,,,,,,,,,,,,,,,,
"New York, 2003",New York,2003,19175939,4619506,61.27%,15.04%,0.40%,6.31%,15.93%,1.11%,43160,,,,0.62770409,2899682.81,,0.117627749,543382.0904,0.187393631,,,,,,,,,,,,,,,,,,,,,,
"New York, 2004",New York,2004,19171567,4574065,60.95%,14.96%,0.40%,6.47%,16.13%,1.15%,49557.9241,,,,0.628619861,2875348.103,,0.117627749,538036.9678,0.187120637,,,,,,,,,,,,,,,,,,,,,,
"New York, 2005",New York,2005,19132610,4514456,60.60%,14.88%,0.40%,6.64%,16.34%,1.20%,49557.9241,,,,0.629077746,2839943.805,,0.117627749,531025.2954,0.186984438,,,,,,,,,,,,,,,,,,,,,,
"New York, 2006",New York,2006,19104631,4457777,60.24%,14.80%,0.40%,6.82%,16.56%,1.25%,49266.9999,,,,0.629306689,2805308.882,,0.117627749,524358.2722,0.186916412,,,,,,,,,,,,,,,,,,,,,,
